,Bintje_1,Bintje_2,Maris_Piper,Experimental,GMO1,GMO2
995,0,0,1,0,0,0
996,1,1,1,1,1,1
997,0,0,0,0,0,0
998,0,0,0,0,0,0
999,0,0,0,0,0,0
1000,0,0,0,0,0,0
1001,0,0,0,0,0,0
1002,1,1,1,1,1,1
1003,0,0,0,0,1,1
1004,0,0,0,0,0,0
1005,1,1,0,0,0,0
1006,1,1,1,1,1,1
1007,1,1,1,1,1,1
1008,0,0,1,0,1,1
1009,0,0,0,0,0,0
1010,0,1,1,1,1,1
1011,0,0,0,0,0,0
1012,0,0,0,0,0,0
1013,0,0,0,0,1,0
1014,1,0,0,1,0,1
1015,0,0,0,1,0,0
1016,1,1,1,1,1,1
1017,0,0,0,1,0,1
1018,1,1,1,1,1,1
1019,1,1,1,1,1,1
1020,1,1,0,1,1,1
1021,0,0,0,1,0,0
1022,1,1,0,0,1,1
1023,1,1,1,1,1,0
1024,1,1,0,1,1,1
1025,0,0,0,0,0,0
1026,0,0,0,0,1,1
1027,0,1,1,1,1,1
1028,1,1,1,1,1,1
1029,0,0,1,0,1,0
1030,1,1,1,1,1,1
1031,0,0,0,0,0,0
1032,0,1,1,0,1,1
1033,0,0,1,0,0,0
1034,0,0,0,0,0,0
1035,1,1,1,1,1,1
1036,0,0,1,1,0,0
1037,1,1,0,1,1,1
1038,0,0,0,0,0,0
1039,0,0,0,0,0,0
1040,1,1,1,1,1,1
1041,0,0,0,0,0,0
1042,0,0,0,0,0,0
1043,1,1,1,0,0,0
1044,1,1,0,1,0,1
1045,0,0,0,0,0,0
1046,1,1,1,1,1,1
1047,0,0,0,0,0,0
1048,1,1,1,1,1,1
1049,0,0,0,0,0,0
1050,1,1,1,1,0,1
1051,0,1,1,1,1,1
1052,1,1,1,1,1,1
1053,1,1,0,1,1,1
1054,1,1,0,1,0,0
1055,0,0,0,0,0,0
1056,0,0,0,0,0,0
1057,0,0,0,0,0,0
1058,0,0,0,0,0,0
1059,0,0,0,0,0,0
1060,0,0,0,0,0,0
1061,0,0,0,0,0,0
1062,0,1,0,0,1,1
1063,0,0,0,0,0,0
1064,0,0,0,0,1,1
1065,0,0,0,0,0,0
1066,0,0,0,0,0,0
1067,0,0,0,1,0,0
1068,0,0,0,0,0,0
1069,0,0,0,0,0,0
1070,0,0,0,0,0,0
1071,0,0,0,0,0,0
1072,0,1,0,0,1,1
1073,0,0,0,0,0,0
1074,0,0,0,0,0,0
1075,0,0,0,1,0,0
1076,0,0,0,0,0,0
1077,0,0,1,0,0,0
1078,1,1,1,1,1,1
1079,0,0,0,0,0,0
1080,0,0,0,0,0,0
1081,0,0,0,0,0,0
1082,1,1,1,1,0,1
1083,0,0,0,0,1,0
1084,1,1,1,1,0,0
1085,0,0,0,1,0,1
1086,0,0,0,0,0,0
1087,0,0,0,0,0,0
1088,0,0,0,0,0,0
1089,1,1,1,0,1,1
1090,0,0,0,0,0,0
1091,0,0,0,0,0,0
1092,0,0,0,0,0,0
1093,0,0,0,0,0,0
1094,0,0,0,0,0,0
1095,0,0,0,0,0,0
1096,0,0,0,0,0,0
1097,0,0,0,0,0,0
1098,0,0,0,1,0,1
1099,0,0,0,0,0,0
1100,0,0,0,0,0,0
1101,0,0,0,0,0,0
1102,0,0,0,0,0,0
1103,0,0,0,0,0,0
1104,1,1,1,1,1,1
1105,1,1,1,1,1,1
1106,0,0,0,0,0,0
1107,0,0,0,0,0,0
1108,0,0,0,0,0,0
1109,0,0,0,0,0,0
1110,0,0,0,0,0,0
1111,0,0,0,0,0,0
1112,0,0,0,0,0,0
1113,1,1,1,1,1,1
1114,0,0,0,0,0,0
1115,1,1,1,1,1,1
1116,0,0,0,0,0,0
1117,0,0,0,0,0,0
1118,0,0,0,0,0,0
1119,0,0,0,0,0,0
1120,0,0,0,0,0,0
1121,0,0,0,0,0,0
1122,0,0,0,0,0,0
1123,0,0,1,1,0,0
1124,0,0,0,0,0,0
1125,0,0,0,0,0,0
1126,0,0,0,0,0,0
1127,0,0,0,0,0,0
1128,0,0,0,0,0,0
1129,1,0,0,0,0,0
1130,0,0,0,0,0,0
1131,0,0,0,0,0,0
1132,0,0,0,0,0,0
1133,1,1,1,1,1,1
1134,0,1,0,0,0,0
1135,0,1,1,1,1,1
1136,0,0,0,0,0,0
1137,0,0,0,0,0,0
1138,0,0,0,0,0,0
1139,0,0,0,0,0,0
1140,0,0,0,0,0,0
1141,0,0,0,0,0,0
1142,0,0,0,0,0,0
1143,0,0,0,0,0,0
1144,0,0,0,0,0,0
1145,0,0,0,0,0,0
1146,0,0,0,0,0,0
1147,0,0,0,0,0,0
1148,0,0,0,0,0,0
1149,0,0,0,0,0,0
1150,0,0,0,0,0,0
1151,0,0,0,0,0,0
1152,0,0,0,0,0,0
1153,1,1,1,1,1,1
1154,1,1,1,1,1,1
1155,0,0,0,0,0,0
1156,0,0,0,0,0,0
1157,0,0,0,0,0,0
1158,0,0,0,0,0,0
1159,0,0,0,0,0,0
1160,0,0,0,0,0,0
1161,0,0,0,0,0,0
1162,0,0,0,0,0,0
1163,1,1,1,1,1,1
1164,0,1,0,1,1,1
1165,1,1,1,1,1,1
1166,0,0,0,0,0,0
1167,0,0,0,0,0,0
1168,0,0,0,0,0,0
1169,0,0,0,0,0,0
1170,0,0,0,0,0,0
1171,0,0,0,0,0,0
1172,0,0,0,0,0,0
1173,0,0,1,0,1,1
1174,0,0,0,0,0,0
1175,0,0,0,0,0,0
1176,0,0,0,0,0,0
1177,0,0,0,0,0,0
1178,0,0,0,0,0,0
1179,0,0,0,0,0,0
1180,0,0,0,0,0,0
1181,0,0,0,0,0,0
1182,0,0,0,0,0,0
1183,0,0,0,0,0,0
1184,0,0,0,0,0,0
1185,0,0,0,0,0,0
1186,0,0,0,0,0,0
1187,0,0,0,0,0,0
1188,1,1,1,1,1,1
1189,1,1,1,1,1,0
1190,0,0,0,0,0,0
1191,0,1,0,1,1,1
1192,0,1,1,1,1,1
1193,0,0,0,0,0,0
1194,0,0,0,0,0,0
1195,0,0,0,0,0,0
1196,0,0,0,0,0,0
1197,0,0,0,0,0,0
1198,0,0,0,0,0,0
1199,0,0,0,0,0,0
1200,0,0,0,0,0,0
1201,0,0,0,0,0,0
1202,0,0,0,0,0,0
1203,0,0,0,1,0,0
1204,0,0,0,0,0,0
1205,0,0,0,0,0,0
1206,0,0,0,1,0,0
1207,0,0,0,0,0,0
1208,0,0,0,0,0,0
1209,0,0,0,0,0,0
1210,0,0,0,0,0,0
1211,0,0,0,0,0,0
1212,0,0,0,0,0,0
1213,0,0,0,0,0,0
1214,0,0,0,0,0,0
1215,0,0,0,0,0,0
1216,0,0,0,0,0,0
1217,0,0,0,0,0,0
1218,0,0,0,0,0,0
1219,0,0,0,0,0,0
1220,1,0,1,1,0,1
1221,1,1,0,0,0,0
1222,1,1,1,1,1,1
1223,0,0,0,0,0,0
1224,1,1,1,1,1,1
1225,0,0,0,0,0,0
1226,0,0,0,1,0,0
1227,0,0,0,0,0,0
1228,0,0,0,0,0,0
1229,0,0,0,0,0,0
1230,0,0,0,0,0,0
1231,0,0,0,1,0,0
1232,0,0,0,0,0,0
1233,0,0,0,0,0,0
1234,1,1,1,1,1,1
1235,0,1,1,1,1,1
1236,1,1,1,1,1,1
1237,0,0,0,0,0,0
1238,0,0,0,0,0,0
1239,0,0,0,0,0,0
1240,0,0,0,0,0,0
1241,0,0,0,0,0,0
1242,0,0,0,0,0,0
1243,0,0,0,0,0,0
1244,0,0,0,0,0,0
1245,1,0,0,0,0,0
1246,0,0,0,0,0,1
1247,0,0,0,0,0,0
1248,0,0,0,0,0,0
1249,0,0,0,0,0,0
1250,0,0,0,0,0,0
1251,0,0,0,0,0,0
1252,0,0,0,0,0,0
1253,0,0,0,0,0,0
1254,0,0,0,0,1,1
1255,0,0,0,0,0,0
1256,0,0,0,0,0,0
1257,0,0,0,0,0,0
1258,0,0,0,0,0,0
1259,0,0,0,0,0,0
1260,0,0,0,0,1,1
1261,0,0,0,0,0,0
1262,0,0,0,0,0,0
1263,0,0,0,0,0,0
1264,0,0,0,0,0,0
1265,0,0,0,0,0,0
1266,0,0,0,0,0,0
1267,0,0,0,0,0,0
1268,0,0,0,0,0,0
1269,1,1,1,1,1,1
1270,0,0,0,0,0,0
1271,0,0,0,0,0,0
1272,0,0,0,0,0,0
1273,0,0,0,0,0,0
1274,0,0,0,1,1,1
1275,0,0,0,0,0,0
1276,1,1,1,1,1,1
1277,0,0,0,1,0,0
1278,0,0,0,0,0,0
1279,0,0,1,0,0,0
1280,0,0,0,0,1,1
1281,0,0,0,0,0,0
1282,0,0,0,1,1,1
1283,0,0,0,0,0,0
1284,0,0,0,0,0,0
1285,0,0,0,1,0,0
1286,0,0,0,0,1,1
1287,0,0,0,0,0,0
1288,1,1,1,1,1,1
1289,0,1,1,1,0,1
1290,1,1,1,1,1,1
1291,0,0,0,0,0,0
1292,0,1,1,1,0,0
1293,1,1,1,1,1,1
1294,1,1,1,1,1,1
1295,1,1,1,1,1,1
1296,1,1,1,1,1,1
1297,0,0,0,1,0,0
1298,0,0,0,0,0,1
1299,0,0,0,0,0,0
1300,1,1,1,1,1,1
1301,1,1,1,1,1,1
1302,1,1,1,1,1,1
1303,1,1,1,1,1,1
1304,1,1,1,1,1,1
1305,1,1,1,1,1,1
1306,1,1,1,1,1,1
1307,0,0,0,0,0,0
1308,0,0,0,0,0,0
1309,0,0,0,0,0,0
1310,0,0,0,0,0,0
1311,1,1,0,0,1,1
1312,1,1,1,1,1,1
1313,0,0,0,1,0,0
1314,0,0,0,0,0,0
1315,0,0,0,0,0,0
1316,0,0,0,0,0,0
1317,0,0,0,0,0,0
1318,0,0,0,0,0,0
1319,0,0,0,0,0,0
1320,0,0,0,0,0,0
1321,0,0,0,0,0,0
1322,0,0,0,0,0,0
1323,0,0,1,1,1,1
1324,0,0,0,0,0,1
1325,0,0,0,1,1,0
1326,0,0,0,1,0,0
1327,0,0,0,0,0,0
1328,0,0,0,0,0,0
1329,0,0,0,0,0,0
1330,1,1,1,1,1,1
1331,1,1,1,1,1,1
1332,1,1,0,1,1,1
1333,0,1,1,1,1,1
1334,1,0,0,1,0,1
1335,1,1,1,1,1,1
1336,0,0,0,0,0,0
1337,1,1,1,1,1,1
1338,1,1,1,1,1,1
1339,0,0,0,0,0,0
1340,0,0,0,0,0,0
1341,0,0,0,0,0,0
1342,0,0,0,0,0,0
1343,0,0,0,0,0,0
1344,0,0,0,0,0,0
1345,0,0,0,1,0,0
1346,0,0,0,0,0,0
1347,0,0,0,0,0,0
1348,0,0,0,0,0,0
1349,0,0,0,0,0,0
1350,0,0,0,0,0,0
1351,0,0,0,0,0,0
1352,0,0,0,0,0,0
1353,0,0,0,0,0,0
1354,0,0,0,0,0,0
1355,0,0,0,0,0,0
1356,0,0,0,0,0,0
1357,0,0,0,0,0,0
1358,0,0,0,0,0,0
1359,0,0,0,0,0,0
1360,0,0,0,0,0,0
1361,0,0,0,0,0,0
1362,0,0,0,0,0,0
1363,0,0,0,0,0,0
1364,0,0,0,0,0,0
1365,0,0,0,1,0,0
1366,0,0,1,0,0,0
1367,0,0,1,0,0,0
1368,0,0,0,0,0,0
1369,0,0,0,0,0,0
1370,0,0,0,0,0,0
1371,0,0,0,0,0,0
1372,0,0,0,0,1,0
1373,0,0,0,0,0,0
1374,0,0,0,0,0,0
1375,0,0,0,0,0,0
1376,0,0,0,0,0,0
1377,0,0,0,0,0,0
1378,0,0,0,0,0,0
1379,0,0,0,0,0,0
1380,0,0,0,0,0,0
1381,1,1,0,1,0,0
1382,0,0,0,0,0,0
1383,1,1,1,1,1,1
1384,1,1,1,1,1,1
1385,1,1,1,1,1,1
1386,0,0,0,0,0,0
1387,0,0,0,0,0,0
1388,0,0,0,0,0,0
1389,1,1,1,1,1,1
1390,0,0,0,0,0,0
1391,0,0,0,0,0,0
1392,0,1,1,1,0,0
1393,1,1,0,1,1,1
1394,1,1,0,0,1,1
1395,0,0,0,0,0,0
1396,0,0,0,0,0,0
1397,0,0,0,0,0,0
1398,0,0,0,0,0,0
1399,1,1,1,1,1,1
1400,0,0,0,0,0,0
1401,1,1,1,1,1,1
1402,0,0,0,0,0,0
1403,0,0,0,0,0,0
1404,0,0,0,0,0,0
1405,0,0,0,0,0,0
1406,0,0,0,0,0,0
1407,0,0,0,0,0,0
1408,0,0,0,0,0,0
1409,0,0,0,0,0,0
1410,0,0,0,0,0,0
1411,0,0,0,0,0,0
1412,0,0,0,0,0,0
1413,0,0,0,0,0,0
1414,0,0,0,0,0,0
1415,0,0,0,0,0,0
1416,0,0,0,0,0,0
1417,0,0,0,0,0,0
1418,1,1,1,1,1,1
1419,0,0,0,0,0,0
1420,0,0,0,0,0,0
1421,0,0,0,1,0,0
1422,0,0,0,0,0,0
1423,0,0,0,0,0,0
1424,0,0,0,1,1,1
1425,0,0,0,1,1,1
1426,0,0,0,0,0,0
1427,0,0,0,0,0,0
1428,0,0,0,0,0,0
1429,0,0,0,0,0,0
1430,0,0,0,0,0,0
1431,1,1,1,1,1,1
1432,0,1,0,0,0,0
1433,0,0,0,0,0,0
1434,0,1,0,0,0,0
1435,0,0,0,0,0,0
1436,0,0,0,0,0,1
1437,0,0,0,0,0,0
1438,0,0,0,1,0,0
1439,1,1,1,1,1,1
1440,0,0,0,0,0,0
1441,0,0,0,0,0,0
1442,0,0,0,0,0,0
1443,0,0,0,0,0,0
1444,1,0,1,1,1,1
1445,1,0,1,1,0,1
1446,0,0,0,0,0,0
1447,0,0,1,0,0,1
1448,0,0,1,1,1,0
1449,1,0,1,1,1,1
1450,0,0,0,0,0,0
1451,0,0,0,0,0,0
1452,0,0,0,0,0,0
1453,1,0,1,1,1,1
1454,0,0,0,0,0,0
1455,1,1,1,1,1,1
1456,1,0,1,1,1,1
1457,0,0,0,0,0,0
1458,1,1,1,1,1,1
1459,0,0,0,0,0,0
1460,0,0,0,0,0,0
1461,1,1,1,0,1,1
1462,1,1,1,1,1,1
1463,0,0,0,0,0,0
1464,0,0,0,0,0,0
1465,0,0,0,0,0,0
1466,0,1,1,1,1,1
1467,0,1,0,1,1,1
1468,0,1,0,0,0,0
1469,1,1,1,1,0,1
1470,0,0,1,1,1,1
1471,1,1,1,1,1,1
1472,1,1,1,1,1,1
1473,0,0,0,0,0,0
1474,0,0,0,0,0,0
1475,0,0,0,0,0,0
1476,0,0,0,0,0,0
1477,0,0,0,0,0,0
1478,0,0,1,1,1,1
1479,0,0,0,1,0,1
1480,1,1,1,1,1,1
1481,0,0,0,0,0,0
1482,0,0,0,0,0,0
1483,0,0,0,0,0,0
1484,0,0,0,0,0,0
1485,1,1,1,0,1,1
1486,0,0,0,1,0,0
1487,0,0,0,0,0,0
1488,0,0,0,0,0,0
1489,0,0,0,0,0,0
1490,0,0,0,0,1,0
1491,0,0,0,0,0,0
1492,0,0,0,0,0,0
1493,0,0,0,0,0,0
1494,0,0,0,0,0,0
1495,0,0,0,0,0,0
1496,1,1,1,1,1,1
1497,0,0,0,0,0,0
1498,0,0,0,1,1,0
1499,0,0,0,0,0,1
1500,0,0,0,0,0,0
1501,1,1,1,1,1,1
1502,0,0,0,0,0,0
1503,0,0,0,0,0,0
1504,0,0,0,0,0,0
1505,0,0,0,0,0,0
1506,0,0,0,0,0,0
1507,0,0,0,1,0,1
1508,0,1,0,0,1,0
1509,0,0,1,1,0,0
1510,0,0,0,1,0,0
1511,1,1,1,1,1,1
1512,1,1,1,1,1,1
1513,0,0,0,0,0,0
1514,0,0,0,0,0,0
1515,0,0,0,0,0,0
1516,0,0,1,1,1,1
1517,0,0,0,0,0,0
1518,0,0,0,0,0,0
1519,1,1,1,0,1,1
1520,0,1,1,0,0,0
1521,0,0,1,1,0,0
1522,0,0,0,0,0,0
1523,0,0,0,0,0,0
1524,0,0,0,0,0,0
1525,0,0,0,0,0,0
1526,0,0,0,0,0,0
1527,0,1,0,0,0,0
1528,0,0,0,0,0,1
1529,0,0,0,0,0,0
1530,1,1,1,1,1,1
1531,0,1,1,0,1,0
1532,0,0,0,0,0,1
1533,1,1,1,1,1,1
1534,0,0,0,0,0,0
1535,0,0,1,0,1,0
1536,1,1,1,1,1,1
1537,0,1,0,1,0,1
1538,0,1,1,0,0,0
1539,0,1,0,0,0,0
1540,0,1,1,1,0,0
1541,0,1,1,1,1,1
1542,1,1,1,1,1,0
1543,0,0,0,1,0,0
1544,0,0,0,0,0,0
1545,0,0,0,0,0,1
1546,0,0,0,0,0,1
1547,0,0,0,0,0,0
1548,0,0,1,0,0,0
1549,0,0,0,0,0,0
1550,0,0,0,0,1,0
1551,1,1,1,1,1,1
1552,0,0,0,0,0,0
1553,1,1,1,1,1,1
1554,1,1,1,1,1,1
1555,0,0,0,0,0,0
1556,0,0,0,0,0,0
1557,0,0,0,0,0,0
1558,0,0,0,0,0,0
1559,0,0,0,0,0,0
1560,0,0,0,0,0,0
1561,0,0,0,0,0,0
1562,0,0,0,0,0,0
1563,0,0,1,0,0,1
1564,0,0,0,0,0,0
1565,0,0,0,0,0,0
1566,0,0,0,0,0,0
1567,0,0,0,0,0,0
1568,0,0,0,0,0,0
1569,0,0,0,0,0,0
1570,0,0,0,0,0,0
1571,1,1,1,1,1,1
1572,1,1,1,1,1,1
1573,0,1,1,0,1,1
1574,1,1,0,0,1,1
1575,1,1,1,1,1,1
1576,0,0,0,0,0,0
1577,0,0,0,0,0,0
1578,0,1,0,0,0,1
1579,0,0,0,0,0,0
1580,1,1,1,1,1,1
1581,0,1,0,0,0,1
1582,0,0,0,0,1,0
1583,0,0,0,1,0,1
1584,0,1,0,1,1,0
1585,0,1,0,0,0,1
1586,0,0,0,1,0,0
1587,1,1,1,1,1,1
1588,1,1,0,0,1,1
1589,0,0,0,0,0,0
1590,0,0,0,0,0,0
1591,0,0,0,0,0,0
1592,1,1,1,1,1,1
1593,1,0,1,1,1,1
1594,0,0,0,0,1,1
1595,0,0,0,0,0,0
1596,0,0,0,0,0,0
1597,1,1,1,1,1,1
1598,0,0,1,0,0,1
1599,0,0,0,0,0,0
1600,1,0,1,0,0,0
1601,1,1,1,1,1,1
1602,1,0,1,1,1,1
1603,1,0,1,1,1,1
1604,0,1,1,0,0,1
1605,0,0,0,0,0,0
1606,0,0,0,0,0,0
1607,1,1,1,1,1,1
1608,1,1,0,1,0,0
1609,1,1,1,1,1,1
1610,1,1,1,1,1,1
1611,0,1,1,1,1,1
1612,0,0,0,0,0,0
1613,0,0,0,0,0,0
1614,1,1,1,1,1,1
1615,1,1,1,1,1,1
1616,0,0,0,0,0,0
1617,0,0,0,0,0,0
1618,0,0,0,1,0,0
1619,0,0,0,0,0,0
1620,0,0,0,0,0,0
1621,0,0,0,0,0,0
1622,0,0,0,0,0,0
1623,0,0,0,1,1,1
1624,0,1,1,1,1,1
1625,0,0,0,1,0,1
1626,1,0,1,0,1,1
1627,0,0,0,0,0,0
1628,0,0,0,0,0,0
1629,0,0,0,0,0,0
1630,0,0,0,0,0,0
1631,0,0,0,0,0,0
1632,0,0,0,0,0,0
1633,0,0,1,0,0,0
1634,0,0,0,1,0,0
1635,0,0,0,0,0,0
1636,0,0,0,0,0,0
1637,0,1,1,0,1,1
1638,1,1,1,1,1,1
1639,1,1,1,1,1,1
1640,1,1,1,1,1,1
1641,0,0,0,0,0,0
1642,0,0,0,0,0,0
1643,1,1,1,1,1,0
1644,0,1,1,0,0,0
1645,0,0,0,1,0,0
1646,0,0,0,0,0,0
1647,0,0,0,1,0,0
1648,0,0,0,0,0,0
1649,0,0,0,0,0,0
1650,1,1,1,1,1,1
1651,0,0,0,0,0,0
1652,0,0,1,0,0,0
1653,0,0,1,0,0,0
1654,0,0,0,0,0,0
1655,0,0,0,1,0,0
1656,0,0,0,0,0,0
1657,0,0,0,0,0,0
1658,0,0,1,0,0,0
1659,0,0,0,0,0,0
1660,0,0,0,0,0,0
1661,0,0,0,0,0,0
1662,1,1,0,0,0,0
1663,0,0,0,0,0,0
1664,1,1,1,1,1,1
1665,0,1,0,1,0,0
1666,0,1,0,0,0,0
1667,1,0,0,0,0,0
1668,0,0,0,0,0,0
1669,0,0,0,0,0,0
1670,0,0,0,1,1,1
1671,0,1,0,1,1,1
1672,0,0,0,0,0,0
1673,1,1,1,1,1,1
1674,1,1,1,1,1,1
1675,0,0,0,0,0,0
1676,1,1,1,1,1,1
1677,1,1,1,1,1,1
1678,0,0,0,0,0,0
1679,0,0,0,0,0,0
1680,0,0,0,0,0,0
1681,1,0,0,1,1,1
1682,1,1,1,1,1,1
1683,1,1,0,1,1,1
1684,0,0,1,0,0,0
1685,0,0,0,0,0,0
1686,0,0,0,0,0,0
1687,0,0,0,0,0,0
1688,0,0,0,0,0,0
1689,1,1,1,0,1,1
1690,0,1,1,1,1,1
1691,0,1,1,1,0,1
1692,0,0,0,0,0,0
1693,0,0,0,0,0,0
1694,0,0,0,0,0,0
1695,0,0,0,1,0,0
1696,0,1,1,1,0,0
1697,1,1,0,1,0,1
1698,0,0,0,0,0,0
1699,0,0,0,0,0,0
1700,1,1,0,0,0,0
1701,0,0,0,0,0,0
1702,0,0,0,0,0,0
1703,0,0,0,0,0,0
1704,0,0,0,0,1,1
1705,0,0,0,0,0,0
1706,0,0,0,0,0,0
1707,1,1,1,1,1,1
1708,0,1,0,1,1,1
1709,0,0,0,0,0,0
1710,0,0,0,0,0,0
1711,1,1,1,1,1,1
1712,1,1,1,1,1,1
1713,0,0,0,1,0,0
1714,0,0,0,0,0,0
1715,1,1,1,1,1,1
1716,0,0,1,0,0,0
1717,1,1,1,1,1,1
1718,0,0,0,0,0,1
1719,0,0,0,0,0,0
1720,0,0,0,0,0,0
1721,1,1,1,1,1,1
1722,0,0,0,0,0,0
1723,0,0,0,0,0,0
1724,0,0,0,0,0,0
1725,0,0,0,0,0,0
1726,0,0,0,0,0,0
1727,0,0,0,0,0,0
1728,0,0,0,0,0,0
1729,0,0,0,0,0,0
1730,0,0,0,0,0,0
1731,0,0,0,0,0,0
1732,0,1,0,1,0,0
1733,0,1,0,1,0,1
1734,0,0,0,0,0,0
1735,1,1,1,1,1,1
1736,0,0,0,0,0,0
1737,0,0,0,0,0,0
1738,0,0,0,0,0,0
1739,0,0,1,0,1,1
1740,1,1,1,1,1,1
1741,0,0,0,1,0,0
1742,1,1,1,1,1,1
1743,1,1,1,1,1,1
1744,0,0,0,0,0,0
1745,0,0,0,0,0,0
1746,1,1,1,1,1,1
1747,1,0,0,1,0,1
1748,0,0,0,0,0,0
1749,0,0,0,0,1,0
1750,0,0,0,0,0,0
1751,0,0,0,0,0,0
1752,1,1,1,0,0,0
1753,0,0,1,0,0,0
1754,0,0,1,0,0,0
1755,0,0,1,0,0,0
1756,0,0,0,1,0,0
1757,1,0,1,1,1,1
1758,1,1,1,1,1,1
1759,1,0,1,1,1,1
1760,0,0,0,0,0,0
1761,0,0,0,0,1,0
1762,0,0,1,0,1,0
1763,1,1,1,1,1,1
1764,0,0,0,0,0,0
1765,1,1,1,1,1,1
1766,0,0,0,1,0,0
1767,0,0,0,0,0,0
1768,0,0,0,0,0,0
1769,0,0,0,0,0,0
1770,0,0,0,0,0,0
1771,0,0,0,0,0,0
1772,0,1,0,1,1,1
1773,0,1,1,0,1,1
1774,1,1,1,1,1,1
1775,1,1,1,1,1,1
1776,0,0,0,0,0,0
1777,1,1,0,1,0,0
1778,1,1,1,1,1,1
1779,0,0,0,0,0,0
1780,0,0,0,0,0,0
1781,1,1,0,0,0,0
1782,0,1,0,0,0,0
1783,0,0,0,0,0,0
1784,0,0,0,0,0,0
1785,0,0,0,0,0,0
1786,1,1,1,1,1,1
1787,0,1,1,1,1,1
1788,1,1,0,1,0,1
1789,0,0,0,1,0,0
1790,1,1,1,1,1,1
1791,0,0,0,0,0,0
1792,1,1,1,1,1,1
1793,1,1,0,0,1,0
1794,0,1,0,1,1,1
1795,0,0,0,0,0,0
1796,0,0,0,0,0,0
1797,1,1,1,1,1,1
1798,0,0,0,0,0,0
1799,0,0,0,0,0,0
1800,0,0,0,0,0,0
1801,0,0,0,0,0,0
1802,0,0,0,0,0,0
1803,0,0,0,0,0,0
1804,1,1,1,1,1,1
1805,0,0,0,1,1,1
1806,0,0,0,0,0,0
1807,1,1,1,1,1,1
1808,1,1,1,1,1,1
1809,0,1,1,1,1,1
1810,0,0,0,0,0,0
1811,1,0,1,0,1,1
1812,1,0,1,0,0,0
1813,1,0,1,0,0,1
1814,1,1,1,1,1,1
1815,1,1,1,1,1,1
1816,1,1,0,1,1,1
1817,0,0,0,0,0,0
1818,0,0,0,0,0,0
1819,0,1,1,1,1,0
1820,0,0,0,0,0,0
1821,0,0,0,0,0,0
1822,0,0,0,0,0,0
1823,0,0,0,0,0,0
1824,0,0,0,0,0,1
1825,0,0,0,0,0,0
1826,0,0,0,0,0,0
1827,0,0,0,0,0,0
1828,0,0,0,0,0,0
1829,1,1,1,1,1,1
1830,0,0,0,0,0,0
1831,0,1,1,1,1,1
1832,0,0,0,0,1,1
1833,0,0,1,0,0,0
1834,0,1,1,1,1,1
1835,0,1,0,0,1,1
1836,0,0,0,1,0,1
1837,0,0,0,0,0,0
1838,0,0,0,0,0,0
1839,0,0,0,0,1,1
1840,0,0,0,0,0,0
1841,0,0,0,0,0,0
1842,1,1,1,1,1,1
1843,0,0,1,0,1,1
1844,0,0,0,0,0,0
1845,0,0,0,0,0,0
1846,0,0,0,0,0,0
1847,0,0,0,0,0,0
1848,1,1,1,1,1,1
1849,1,1,0,1,1,1
1850,0,0,0,1,1,1
1851,0,0,1,1,1,1
1852,0,1,0,0,0,0
1853,0,0,0,0,0,0
1854,0,0,0,0,0,0
1855,0,0,0,0,0,0
1856,1,0,0,1,1,1
1857,0,0,0,0,0,0
1858,1,1,1,1,1,1
1859,0,0,0,0,1,1
1860,0,0,0,0,0,0
1861,1,1,1,1,1,1
1862,1,1,1,1,1,1
1863,0,0,0,0,0,0
1864,0,0,0,0,0,0
1865,0,0,0,1,0,0
1866,1,1,1,1,1,1
1867,1,1,1,1,1,1
1868,1,1,1,1,1,1
1869,0,1,0,0,0,0
1870,0,0,0,0,1,0
1871,0,0,0,0,0,0
1872,1,1,1,1,1,1
1873,0,0,0,1,0,0
1874,0,0,0,1,1,1
1875,1,1,1,1,1,0
1876,0,0,0,0,0,0
1877,0,0,0,0,0,0
1878,0,0,0,0,0,0
1879,0,0,0,0,0,0
1880,0,0,0,0,0,0
1881,0,0,0,0,0,0
1882,0,0,1,0,0,0
1883,0,0,0,0,0,0
1884,1,0,0,0,0,1
1885,0,0,0,0,0,0
1886,0,0,1,1,0,0
1887,1,1,1,0,1,1
1888,1,1,1,1,1,1
1889,1,1,0,1,1,1
1890,0,0,0,0,0,0
1891,0,0,0,1,0,1
1892,1,1,1,1,1,1
1893,1,0,0,0,0,0
1894,0,1,0,1,1,1
1895,0,1,0,1,1,1
1896,0,0,0,0,0,0
1897,0,0,0,0,0,0
1898,0,0,0,0,0,0
1899,0,0,0,0,0,0
1900,0,1,0,0,1,1
1901,0,1,0,0,1,1
1902,1,1,0,1,1,1
1903,0,1,1,1,0,0
1904,0,0,0,0,0,0
1905,0,0,0,1,0,0
1906,0,0,0,0,0,0
1907,0,0,0,0,0,1
1908,0,0,1,1,1,1
1909,1,1,1,1,1,1
1910,1,1,1,1,1,1
1911,1,1,1,1,1,1
1912,1,1,1,1,1,1
1913,1,1,1,1,1,1
1914,0,1,0,1,1,1
1915,0,0,0,0,0,0
1916,0,0,0,0,0,0
1917,0,0,0,1,0,0
1918,0,0,0,0,0,0
1919,0,0,0,0,0,0
1920,0,0,0,0,0,0
1921,0,0,0,0,0,0
1922,0,1,0,0,1,1
1923,1,1,1,1,1,1
1924,0,0,0,0,0,0
1925,0,1,0,0,1,0
